trialIdx,primeName,targetName,targetSide,condition,correctResponse,response,roll,pitch,yaw,rt,timestamp,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
20,Hop2,Hop2,-90,1,closed,closed,0.9572569,-0.7777405,-73.31161,0.8495483,622.4551,unsure,unsure,akers297,inperson,1,1,0.924242424242424,0.923664122137405
21,NeutralHop4,Hop4,90,2,closed,closed,-0.4215393,1.164273,63.9622,0.9472656,624.7947,na,yes,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
22,NeutralPineEntrance,PineEntrance,90,2,closed,closed,-1.371613,0.7973619,70.17529,1.239441,627.5168,na,yes,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
23,Umplebys,Umplebys,90,1,closed,closed,-0.7455444,-0.7618713,67.09028,1.031982,630.0798,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
24,AllenSt,AllenSt,90,1,closed,closed,-2.465881,-1.249329,78.69345,0.7941284,632.2646,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
26,BakerBerryCharter,BakerBerryCharter_mirror,90,3,closed,closed,-1.282898,-0.9904175,62.27036,1.051514,637.2136,no,no,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
27,PineEntrance,PineEntrance_mirror,90,3,closed,closed,-0.5944824,-1.598999,64.52232,0.9265747,639.9495,yes,yes,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
28,NeutralAllenSt,AllenSt,-90,2,open,open,1.504787,-3.294617,-69.0545,0.9053955,642.3074,na,yes,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
31,NeutralPineBackHall,PineBackHall,-90,2,open,open,0.8901158,-1.186096,-70.71259,1.156006,649.4913,na,unsure,akers297,inperson,NaN,0.666666666666667,0.885714285714286,0.923664122137405
32,MooreLot,MooreLot,-90,1,closed,closed,-0.3337402,-1.493164,-60.78683,0.9897461,652.0536,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
33,AllenSt,AllenSt_mirror,-90,3,open,open,-0.1157837,-2.372986,-71.65421,0.9105835,654.5363,yes,yes,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
34,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,-0.8387756,-2.289337,-66.03497,0.9473267,657.2651,no,no,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
35,McLaughlinCluster,McLaughlinCluster_mirror,-90,3,closed,closed,-0.6166687,-4.137268,-65.4451,1.054382,669.1516,yes,yes,akers297,inperson,0.666666666666667,NaN,0.966666666666667,0.923664122137405
36,NeutralRaunerBackHall,RaunerBackHall,90,2,open,open,-0.02801514,1.114205,63.20173,0.8354492,671.5197,na,no,akers297,inperson,NaN,0.666666666666667,0.885714285714286,0.923664122137405
37,BakerBerryHistoric2,BakerBerryHistoric2_mirror,-90,3,closed,closed,-0.2207642,-1.814545,-58.80035,0.8422852,673.9211,no,no,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
38,MooreLot,MooreLot_mirror,90,3,open,open,-1.241333,-1.046997,51.49501,0.9456787,676.5651,yes,yes,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
39,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,-0.07885742,-1.828461,44.91609,1.21167,679.3777,no,no,akers297,inperson,1,1,0.924242424242424,0.923664122137405
40,BakerBerryCharter,BakerBerryCharter,-90,1,open,open,-0.002360026,-1.067017,-81.15976,0.7243652,681.7863,no,no,akers297,inperson,1,1,0.924242424242424,0.923664122137405
41,RollinsChapel3,RollinsChapel3,90,1,closed,closed,-0.9644775,0.07812618,56.34155,1.114075,684.4871,yes,yes,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
42,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,0.1313351,-0.002458215,-54.17093,1.114014,687.1323,yes,yes,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
43,53Commons,53Commons,90,1,open,open,-0.5423889,-1.581238,60.58823,1.002197,689.6104,no,no,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
45,BakerBerry2nd,BakerBerry2nd_mirror,90,3,open,open,-1.30954,-2.018585,53.50192,1.056091,694.8337,yes,yes,akers297,inperson,0.666666666666667,NaN,0.966666666666667,0.923664122137405
46,NeutralUmplebys,Umplebys,-90,2,open,open,0.6131577,-0.4755554,-62.17792,1.211792,697.582,na,yes,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
47,Zimmerman,Zimmerman,-90,1,closed,closed,0.1163039,-2.180939,-62.2431,0.9888306,700.283,no,no,akers297,inperson,0.333333333333333,0.333333333333333,0.924242424242424,0.923664122137405
48,RollinsChapel3,RollinsChapel3_mirror,-90,3,open,open,1.237981,-1.223663,-70.16223,1.116394,702.986,yes,yes,akers297,inperson,0.666666666666667,NaN,0.966666666666667,0.923664122137405
49,PineBackHall,PineBackHall,90,1,closed,closed,0.6723958,-0.4929504,64.26772,1.003113,705.506,unsure,unsure,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
51,PineEntrance,PineEntrance,-90,1,open,open,0.372025,0.9750972,-73.65625,1.044312,711.0672,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
52,NeutralMcLaughlinCluster,McLaughlinCluster,-90,2,closed,closed,1.383235,-2.713318,-62.17075,1.030518,713.6867,na,yes,akers297,inperson,NaN,0.666666666666667,0.885714285714286,0.923664122137405
53,BakerBerryCharter,BakerBerryCharter,-90,1,open,open,0.8046467,-0.4642029,-67.6012,0.8353271,715.9145,no,no,akers297,inperson,1,1,0.924242424242424,0.923664122137405
54,Neutral53Commons,53Commons,-90,2,closed,closed,0.9957255,-2.263489,-61.37805,1.030823,718.4536,na,no,akers297,inperson,NaN,0.666666666666667,0.885714285714286,0.923664122137405
55,Hop4,Hop4,-90,1,open,open,0.4084437,-0.7770081,-69.62845,0.7382202,720.7228,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
58,AllenSt,AllenSt,90,1,closed,closed,-1.413086,-2.19397,54.24176,0.8217773,728.3716,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
59,NeutralHop2,Hop2,90,2,open,open,0.6561094,-0.7008667,64.71346,1.002808,730.9468,na,unsure,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
60,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,-0.3520508,-2.476318,-52.14169,1.14209,733.6061,no,no,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
61,NeutralBakerBerry2nd,BakerBerry2nd,90,2,open,open,-0.847168,-0.914093,53.98383,0.9052734,736.0102,na,yes,akers297,inperson,NaN,0.666666666666667,0.885714285714286,0.923664122137405
62,NeutralRollinsChapel3,RollinsChapel3,-90,2,open,open,-0.966095,-1.911133,-59.13275,0.9889526,738.4597,na,yes,akers297,inperson,NaN,0.666666666666667,0.885714285714286,0.923664122137405
63,McLaughlinCluster,McLaughlinCluster,90,1,open,open,-0.1156921,-1.386047,58.58593,1.114441,741.0079,yes,yes,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
64,Fairbanks,Fairbanks,90,1,closed,closed,-0.740448,-2.821075,65.149,0.9885864,743.6528,no,no,akers297,inperson,1,1,0.924242424242424,0.923664122137405
65,McLaughlinCluster,McLaughlinCluster,90,1,open,open,0.447433,-2.147827,63.36615,1.364746,746.4374,yes,yes,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
66,MooreLot,MooreLot,-90,1,closed,closed,-0.08270264,-1.876221,-58.76947,0.8913574,748.7903,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
67,Hop2,Hop2_mirror,90,3,open,open,-0.838501,-1.23941,43.96658,1.042969,751.4344,unsure,unsure,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
68,RaunerFirst,RaunerFirst_mirror,-90,3,closed,closed,0.9667135,-2.163422,-37.75342,0.9810181,753.863,no,no,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
69,PineEntrance,PineEntrance,-90,1,open,open,-0.1859741,-1.124847,-59.84064,0.9613037,756.3828,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
70,Maynard,Maynard,-90,1,open,open,0.02480046,-2.449646,-53.97556,0.9749146,758.8608,yes,yes,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
71,NeutralBakerBerryHistoric2,BakerBerryHistoric2,-90,2,closed,closed,0.2405664,-1.825348,-43.21301,1.044373,770.2289,na,no,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
72,Umplebys,Umplebys_mirror,-90,3,open,open,0.7937351,-1.0448,-46.03583,0.8598633,772.5088,yes,yes,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
73,BakerBerryHistoric2,BakerBerryHistoric2_mirror,90,3,open,open,-1.062225,-0.5411072,44.99934,1.016541,774.8196,no,no,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
74,RollinsChapel3,RollinsChapel3,-90,1,open,open,-1.371857,-1.628754,-47.79266,0.9885254,777.0749,yes,yes,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
75,AllenSt,AllenSt,-90,1,open,open,-0.8998718,-1.613525,-50.60458,0.8224487,779.2335,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
76,PineBackHall,PineBackHall,-90,1,open,open,-0.6895142,0.5881889,-60.74707,1.128113,781.8646,unsure,unsure,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
77,BakerBerryCharter,BakerBerryCharter_mirror,-90,3,open,open,0.8818268,-1.2276,-55.39188,0.6964722,783.9807,no,no,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
78,Zimmerman,Zimmerman,90,1,open,open,-0.9484558,-0.5254822,54.11486,0.9333496,786.3198,no,no,akers297,inperson,0.333333333333333,0.333333333333333,0.924242424242424,0.923664122137405
79,BakerBerry2nd,BakerBerry2nd,90,1,open,open,-0.8902588,-1.191315,42.43708,0.9053955,788.5054,yes,yes,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
80,NeutralPineBackHall,PineBackHall,90,2,closed,closed,-0.2919617,-0.1319885,63.74247,0.8634033,790.7328,na,unsure,akers297,inperson,NaN,0.666666666666667,0.885714285714286,0.923664122137405
81,NeutralRaunerBackHall,RaunerBackHall,-90,2,closed,closed,0.3005248,-1.529755,-44.46198,1.0448,793.1417,na,no,akers297,inperson,NaN,0.666666666666667,0.885714285714286,0.923664122137405
82,RollinsChapel3,RollinsChapel3_mirror,90,3,closed,closed,-1.381744,-1.12677,45.72956,0.8499146,795.3831,yes,yes,akers297,inperson,0.666666666666667,NaN,0.966666666666667,0.923664122137405
83,NeutralBakerBerryCharter,BakerBerryCharter,-90,2,open,open,0.9097097,-0.8348389,-51.82983,0.9890747,797.7498,na,no,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
85,Maynard,Maynard_mirror,-90,3,open,open,-0.2096863,-1.341095,-52.02225,0.8912354,802.8591,yes,yes,akers297,inperson,0.666666666666667,NaN,0.966666666666667,0.923664122137405
86,Fairbanks,Fairbanks_mirror,90,3,closed,closed,-1.119781,-2.078156,38.69421,0.9889526,805.1703,no,no,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
88,Fairbanks,Fairbanks,-90,1,open,open,-0.1642151,-2.750214,-61.22397,0.817627,809.918,no,no,akers297,inperson,1,1,0.924242424242424,0.923664122137405
89,BakerBerry2nd,BakerBerry2nd,90,1,open,open,-0.6817322,0.4611856,47.57425,0.7938843,812.1315,yes,yes,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
90,RaunerBackHall,RaunerBackHall_mirror,-90,3,closed,closed,0.3966082,-1.916443,-48.17047,0.8217163,814.3174,no,no,akers297,inperson,0.666666666666667,NaN,0.966666666666667,0.923664122137405
92,RaunerBackHall,RaunerBackHall,90,1,open,open,-0.1804199,-0.2008667,51.98653,1.002869,818.7585,no,no,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
94,Umplebys,Umplebys,-90,1,open,open,0.4315867,-1.28241,-49.64728,0.7384644,823.0606,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
96,PineEntrance,PineEntrance,90,1,closed,closed,0.4025788,-0.3558044,43.72837,0.9190063,827.7382,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
97,NeutralZimmerman,Zimmerman,-90,2,closed,closed,-0.09411621,-1.779694,-55.29996,1.141785,830.2027,na,no,akers297,inperson,NaN,0.333333333333333,0.885714285714286,0.923664122137405
98,53Commons,53Commons_mirror,90,3,open,open,-1.386688,-1.085083,44.38675,0.8909302,832.4302,no,no,akers297,inperson,0.666666666666667,NaN,0.966666666666667,0.923664122137405
99,RaunerBackHall,RaunerBackHall,90,1,open,open,-0.3964539,-0.1818237,58.06327,0.8912964,834.6299,no,no,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
100,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,0.0891225,-0.4797058,-49.06393,0.9889526,836.9273,no,no,akers297,inperson,1,1,0.924242424242424,0.923664122137405
102,PineEntrance,PineEntrance,90,1,closed,closed,-1.338531,-0.06671143,38.73674,0.9040527,842.0782,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
103,MooreLot,MooreLot,90,1,open,open,-0.2592163,-1.118286,59.50496,1.128174,844.7515,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
104,Neutral53Commons,53Commons,90,2,open,open,0.02573751,-1.567688,53.50312,1.113892,847.2018,na,no,akers297,inperson,NaN,0.666666666666667,0.885714285714286,0.923664122137405
105,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,-1.040253,-3.527985,-58.45355,1.309082,849.9445,yes,yes,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
107,Hop2,Hop2_mirror,-90,3,closed,closed,0.004777832,-1.303406,-53.44583,1.030884,860.122,unsure,unsure,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
109,NeutralHop2,Hop2,-90,2,closed,closed,1.704318,-1.708099,-45.15512,1.044617,871.0784,na,unsure,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
110,NeutralHop4,Hop4,-90,2,open,open,1.183634,-0.7709656,-56.40469,0.9329224,874.4061,na,yes,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
111,NeutralMaynard,Maynard,-90,2,open,open,0.312048,-1.453369,-57.31253,1.086365,877.3577,na,yes,akers297,inperson,NaN,0.666666666666667,0.885714285714286,0.923664122137405
112,NeutralUmplebys,Umplebys,90,2,closed,closed,-0.8517456,0.3425214,64.03233,1.072449,880.3231,na,yes,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
113,AllenSt,AllenSt_mirror,90,3,closed,closed,-2.170013,-1.463287,59.15415,0.8634033,882.9127,yes,yes,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
115,McLaughlinCluster,McLaughlinCluster_mirror,90,3,open,open,-2.571869,0.3922439,46.85513,1.128174,888.5233,yes,yes,akers297,inperson,0.666666666666667,NaN,0.966666666666667,0.923664122137405
116,MooreLot,MooreLot,90,1,open,open,-2.113953,-0.3165588,60.8928,1.197632,891.3076,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
117,RaunerFirst,RaunerFirst_mirror,90,3,open,open,-1.499481,-0.6593628,58.0225,1.003052,893.7998,no,no,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
118,NeutralAllenSt,AllenSt,90,2,closed,closed,-0.5236206,-0.3725281,54.75513,0.9472046,896.278,na,yes,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
119,NeutralBakerBerry2nd,BakerBerry2nd,-90,2,closed,closed,1.367085,-0.4745789,-50.00226,1.142334,898.9374,na,yes,akers297,inperson,NaN,0.666666666666667,0.885714285714286,0.923664122137405
120,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-0.6403809,-0.6330566,58.00821,0.906311,901.3188,no,no,akers297,inperson,1,1,0.924242424242424,0.923664122137405
121,Hop4,Hop4_mirror,-90,3,open,open,0.6388613,-0.01745605,-54.98337,1.100403,904.0605,yes,yes,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
122,NeutralRaunerFirst,RaunerFirst,90,2,open,open,-1.639954,-1.012085,52.89713,1.002991,906.6083,na,no,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
123,Hop2,Hop2,90,1,open,open,-1.510864,-2.014313,58.98008,0.9475098,909.045,unsure,unsure,akers297,inperson,1,1,0.924242424242424,0.923664122137405
124,Zimmerman,Zimmerman,90,1,open,open,-1.152191,-0.9818726,55.15546,0.9470825,911.4951,no,no,akers297,inperson,0.333333333333333,0.333333333333333,0.924242424242424,0.923664122137405
125,RollinsChapel3,RollinsChapel3,-90,1,open,open,0.2232819,0.1174026,-60.3847,0.8776245,913.9177,yes,yes,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
126,PineBackHall,PineBackHall_mirror,90,3,closed,closed,-1.394196,-2.347351,52.69498,0.8078613,916.2427,unsure,unsure,akers297,inperson,0.666666666666667,NaN,0.966666666666667,0.923664122137405
127,Hop4,Hop4,90,1,closed,closed,0.1808995,-4.821259,54.83018,0.640686,918.4282,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
129,Umplebys,Umplebys,-90,1,open,open,1.451975,0.2603652,-58.62204,0.8218384,923.8441,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
130,NeutralMooreLot,MooreLot,-90,2,closed,closed,0.06833009,0.5268709,-52.42023,1.002686,926.3223,na,yes,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
131,NeutralBakerBerryHistoric2,BakerBerryHistoric2,90,2,open,open,-0.07891846,0.3547587,60.36253,1.170166,928.9677,na,no,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
132,Fairbanks,Fairbanks,-90,1,open,open,0.7289789,-2.216492,-57.61154,0.8497925,931.4738,no,no,akers297,inperson,1,1,0.924242424242424,0.923664122137405
133,53Commons,53Commons,-90,1,closed,closed,0.7034311,-0.9139099,-56.43173,0.9337158,933.8548,no,no,akers297,inperson,0.666666666666667,0.666666666666667,0.924242424242424,0.923664122137405
134,Hop2,Hop2,90,1,open,open,0.03568214,-0.3745422,62.9928,0.8358765,936.9034,unsure,unsure,akers297,inperson,1,1,0.924242424242424,0.923664122137405
135,AllenSt,AllenSt,-90,1,open,open,-0.184082,-1.790558,-64.36865,0.6547852,939.075,yes,yes,akers297,inperson,1,1,0.924242424242424,0.923664122137405
136,NeutralPineEntrance,PineEntrance,-90,2,open,open,0.177645,0.2883401,-56.01581,0.9335327,941.6927,na,yes,akers297,inperson,NaN,1,0.885714285714286,0.923664122137405
137,NeutralRollinsChapel3,RollinsChapel3,90,2,closed,closed,-0.7297668,1.443804,58.03356,0.9472046,944.2265,na,yes,akers297,inperson,NaN,0.666666666666667,0.885714285714286,0.923664122137405
139,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-0.05795288,0.5443612,54.11986,0.7800293,948.7789,no,no,akers297,inperson,1,1,0.924242424242424,0.923664122137405
140,RaunerFirst,RaunerFirst,-90,1,closed,closed,1.11859,0.9065499,-56.23856,0.8496704,951.0902,no,no,akers297,inperson,1,1,0.924242424242424,0.923664122137405
142,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,-0.2540588,1.381988,-53.19931,1.044312,956.0604,no,no,akers297,inperson,1,1,0.924242424242424,0.923664122137405
143,Umplebys,Umplebys_mirror,90,3,closed,closed,-1.276001,0.1666631,49.45387,1.030762,958.6498,yes,yes,akers297,inperson,1,NaN,0.966666666666667,0.923664122137405
144,Zimmerman,Zimmerman_mirror,-90,3,closed,closed,0.0729121,-1.189209,-52.75613,0.9890747,961.1282,no,no,akers297,inperson,0.333333333333333,NaN,0.966666666666667,0.923664122137405
1,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,-0.5250244,2.357503,-82.66064,1.448059,643.8044,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
2,NeutralZimmerman,Zimmerman,90,2,open,open,-11.62909,2.722573,74.91814,1.267151,650.8099,na,yes,akers626,inperson,NaN,0.666666666666667,0.882352941176471,0.854838709677419
3,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,-11.44687,5.143537,73.19881,1.322754,654.4298,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
4,Fairbanks,Fairbanks_mirror,-90,3,open,open,1.652688,2.8211,-77.84827,1.242676,658.0254,yes,yes,akers626,inperson,1,NaN,0.857142857142857,0.854838709677419
5,Umplebys,Umplebys,90,1,closed,closed,-10.88934,4.744028,72.73783,0.9885254,662.1464,yes,yes,akers626,inperson,0.666666666666667,0.666666666666667,0.838709677419355,0.854838709677419
7,Fairbanks,Fairbanks,90,1,closed,closed,-11.198,7.45359,76.05943,1.489624,668.8041,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
8,Zimmerman,Zimmerman_mirror,90,3,open,open,-11.24313,6.041453,73.98045,1.361938,674.5378,yes,yes,akers626,inperson,0.666666666666667,NaN,0.857142857142857,0.854838709677419
9,Maynard,Maynard_mirror,90,3,closed,closed,-10.47955,10.92319,78.10742,1.164856,677.6942,yes,yes,akers626,inperson,1,NaN,0.857142857142857,0.854838709677419
10,RollinsChapel3,RollinsChapel3,90,1,closed,closed,-9.670776,10.33494,69.40565,1.057739,680.4507,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
13,NeutralFairbanks,Fairbanks,-90,2,open,open,-0.2533569,2.074423,-74.77069,1.475952,690.3289,na,yes,akers626,inperson,NaN,1,0.882352941176471,0.854838709677419
14,PineBackHall,PineBackHall,90,1,closed,closed,-11.35461,5.856146,65.97214,1.099731,693.0018,yes,yes,akers626,inperson,0.666666666666667,0.666666666666667,0.838709677419355,0.854838709677419
15,RaunerFirst,RaunerFirst,90,1,open,open,-12.40533,6.307532,67.83017,1.238892,695.8141,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
16,Hop2,Hop2,-90,1,closed,closed,3.216829,0.5569019,-72.60687,0.9884644,698.4038,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
17,Maynard,Maynard,-90,1,open,open,1.556824,3.150102,-76.27621,1.350525,701.968,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
18,NeutralBakerBerryCharter,BakerBerryCharter,90,2,closed,closed,-10.24493,4.051618,65.3841,1.058289,704.428,na,yes,akers626,inperson,NaN,0.666666666666667,0.882352941176471,0.854838709677419
19,Hop4,Hop4,-90,1,open,open,3.498456,3.054942,-71.94928,0.9187622,706.9199,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
21,NeutralHop4,Hop4,90,2,closed,closed,-10.57855,4.134915,61.85157,1.23938,712.5023,na,yes,akers626,inperson,NaN,1,0.882352941176471,0.854838709677419
22,NeutralPineEntrance,PineEntrance,90,2,closed,closed,-10.19083,7.895352,70.04528,1.197083,715.2665,na,yes,akers626,inperson,NaN,1,0.882352941176471,0.854838709677419
23,Umplebys,Umplebys,90,1,closed,closed,-9.10025,9.334584,65.34689,1.043701,717.6331,yes,yes,akers626,inperson,0.666666666666667,0.666666666666667,0.838709677419355,0.854838709677419
24,AllenSt,AllenSt,90,1,closed,closed,-10.64282,6.624142,62.80811,0.9888306,719.9726,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
25,53Commons,53Commons,90,1,open,open,-11.7366,6.37374,60.8511,1.086182,722.4645,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
26,BakerBerryCharter,BakerBerryCharter_mirror,90,3,closed,closed,-12.43909,5.346563,56.20901,0.9246216,724.8091,yes,yes,akers626,inperson,0.666666666666667,NaN,0.857142857142857,0.854838709677419
28,NeutralAllenSt,AllenSt,-90,2,open,open,1.523019,3.456259,-72.84747,1.127869,729.4124,na,yes,akers626,inperson,NaN,1,0.882352941176471,0.854838709677419
29,RaunerFirst,RaunerFirst,90,1,open,open,-11.67169,2.587278,57.27544,0.8909302,731.6678,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
30,NeutralMaynard,Maynard,90,2,closed,closed,-11.91684,2.267,55.54888,1.075012,734.2581,na,yes,akers626,inperson,NaN,1,0.882352941176471,0.854838709677419
31,NeutralPineBackHall,PineBackHall,-90,2,open,open,2.772249,2.448637,-71.53302,0.9885864,736.7747,na,yes,akers626,inperson,NaN,0.666666666666667,0.882352941176471,0.854838709677419
32,MooreLot,MooreLot,-90,1,closed,closed,1.228656,6.184313,-70.20926,1.197144,739.4755,yes,yes,akers626,inperson,0.666666666666667,0.666666666666667,0.838709677419355,0.854838709677419
33,AllenSt,AllenSt_mirror,-90,3,open,open,3.213286,2.771612,-69.49902,0.9807129,741.9178,yes,yes,akers626,inperson,1,NaN,0.857142857142857,0.854838709677419
34,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,1.712204,1.014502,-65.36176,0.9743042,744.702,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
35,McLaughlinCluster,McLaughlinCluster_mirror,-90,3,closed,closed,-1.174011,-0.7047424,-60.91074,1.147034,784.1776,yes,yes,akers626,inperson,0.666666666666667,NaN,0.857142857142857,0.854838709677419
36,NeutralRaunerBackHall,RaunerBackHall,90,2,open,open,-9.715057,6.955208,81.04301,1.26709,793.3135,na,yes,akers626,inperson,NaN,1,0.882352941176471,0.854838709677419
37,BakerBerryHistoric2,BakerBerryHistoric2_mirror,-90,3,closed,closed,3.063947,0.2495871,-53.09872,0.8338013,796.584,yes,yes,akers626,inperson,1,NaN,0.857142857142857,0.854838709677419
39,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,-10.96475,5.323555,67.84019,0.9466553,817.4382,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
41,RollinsChapel3,RollinsChapel3,90,1,closed,closed,-9.02359,9.935043,66.40784,1.016174,824.0098,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
42,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,2.775804,1.999678,-54.15039,1.183167,826.7523,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
43,53Commons,53Commons,90,1,open,open,-11.53088,3.39144,63.04045,0.9050903,829.1052,yes,yes,akers626,inperson,1,1,0.838709677419355,0.854838709677419
44,NeutralRaunerFirst,RaunerFirst,-90,2,closed,closed,3.21173,3.448552,-60.99213,1.294678,832.0334,na,yes,akers626,inperson,NaN,1,0.882352941176471,0.854838709677419
45,BakerBerry2nd,BakerBerry2nd_mirror,90,3,open,open,-11.24976,2.849896,60.79831,1.028931,834.5244,yes,yes,akers626,inperson,1,NaN,0.857142857142857,0.854838709677419
46,NeutralUmplebys,Umplebys,-90,2,open,open,5.15196,2.051771,-62.00876,1.072266,837.1731,na,yes,akers626,inperson,NaN,0.666666666666667,0.882352941176471,0.854838709677419
48,RollinsChapel3,RollinsChapel3_mirror,-90,3,open,open,2.658309,4.010882,-62.22418,1.339539,842.355,yes,yes,akers626,inperson,1,NaN,0.857142857142857,0.854838709677419
49,PineBackHall,PineBackHall,90,1,closed,closed,-12.30362,3.723911,55.2005,0.7796021,844.4851,yes,yes,akers626,inperson,0.666666666666667,0.666666666666667,0.838709677419355,0.854838709677419
