trialIdx,primeName,targetName,targetSide,condition,correctResponse,response,roll,pitch,yaw,rt,timestamp,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
134,Hop2,Hop2,90,1,open,open,-11.88528,-0.1144714,67.29195,0.8609619,1176.72,yes,yes,wyeth518,inperson,1,1,0.954545454545455,0.931297709923664
135,AllenSt,AllenSt,-90,1,open,open,0.1476003,-5.628204,-76.46649,1.208008,1179.858,yes,yes,wyeth518,inperson,0.666666666666667,0.666666666666667,0.954545454545455,0.931297709923664
136,NeutralPineEntrance,PineEntrance,-90,2,open,open,1.608674,-3.080688,-81.00354,1.138672,1182.496,na,yes,wyeth518,inperson,NaN,0.333333333333333,0.9,0.931297709923664
138,Maynard,Maynard,90,1,closed,closed,-10.58749,-1.059357,64.97582,1.41626,1187.897,yes,yes,wyeth518,inperson,1,1,0.954545454545455,0.931297709923664
139,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-9.944702,0.2983364,66.34986,1.027466,1190.313,yes,yes,wyeth518,inperson,1,1,0.954545454545455,0.931297709923664
141,PineEntrance,PineEntrance_mirror,-90,3,open,open,0.4508298,-6.28125,-64.45099,2.04126,1196.45,yes,yes,wyeth518,inperson,0.333333333333333,NaN,0.914285714285714,0.931297709923664
142,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,1.114204,-3.481354,-70.13562,1.18042,1199.351,yes,yes,wyeth518,inperson,0.666666666666667,0.666666666666667,0.954545454545455,0.931297709923664
143,Umplebys,Umplebys_mirror,90,3,closed,closed,-9.312897,-0.4872131,64.82048,1.08313,1201.74,yes,yes,wyeth518,inperson,1,NaN,0.914285714285714,0.931297709923664
1,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,2.965442,1.351328,-89.15125,1.319031,705.9993,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
2,NeutralZimmerman,Zimmerman,90,2,open,open,-12.01086,1.041469,78.3664,1.194275,715.1085,na,no,wyeth519,inperson,NaN,0.666666666666667,0.722222222222222,0.791666666666667
4,Fairbanks,Fairbanks_mirror,-90,3,open,open,3.55499,-0.5261536,-85.60107,1.231079,728.4885,unsure,unsure,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
5,Umplebys,Umplebys,90,1,closed,closed,-12.38419,4.294822,90.49952,1.027588,732.9457,yes,yes,wyeth519,inperson,0.666666666666667,0.666666666666667,0.764705882352941,0.791666666666667
6,NeutralMooreLot,MooreLot,90,2,open,open,-12.01791,5.865866,92.24383,1.055603,736.6086,na,yes,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
7,Fairbanks,Fairbanks,90,1,closed,closed,-11.19214,5.674567,85.50409,1.041504,740.413,unsure,unsure,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
9,Maynard,Maynard_mirror,90,3,closed,closed,-12.80594,2.427453,83.05821,1.445007,747.0001,unsure,unsure,wyeth519,inperson,0.666666666666667,NaN,0.909090909090909,0.791666666666667
12,53Commons,53Commons_mirror,-90,3,closed,closed,5.955439,0.7271495,-93.05588,1.340698,759.1151,yes,yes,wyeth519,inperson,0.666666666666667,NaN,0.909090909090909,0.791666666666667
13,NeutralFairbanks,Fairbanks,-90,2,open,open,6.75043,-1.46167,-95.88718,1.194275,765.4244,na,unsure,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
14,PineBackHall,PineBackHall,90,1,closed,closed,-15.00323,2.196285,74.64286,1.096924,769.7565,no,no,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
16,Hop2,Hop2,-90,1,closed,closed,6.508344,-0.4179077,-92.58771,0.9997559,777.1432,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
18,NeutralBakerBerryCharter,BakerBerryCharter,90,2,closed,closed,-14.53595,-0.09539795,73.07578,1.055481,783.4531,na,yes,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
19,Hop4,Hop4,-90,1,open,open,2.88883,-2.810638,-86.25226,0.8330688,786.4661,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
20,Hop2,Hop2,-90,1,closed,closed,7.59592,-1.736481,-90.40735,0.8054199,789.7012,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
21,NeutralHop4,Hop4,90,2,closed,closed,-12.09549,-1.674652,66.75811,1.069275,793.1005,na,yes,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
22,NeutralPineEntrance,PineEntrance,90,2,closed,closed,-11.08444,-0.6996765,70.07643,0.9998169,795.8809,na,no,wyeth519,inperson,NaN,0.666666666666667,0.722222222222222,0.791666666666667
23,Umplebys,Umplebys,90,1,closed,closed,-12.6669,0.3234278,72.18575,0.874939,798.5189,yes,yes,wyeth519,inperson,0.666666666666667,0.666666666666667,0.764705882352941,0.791666666666667
26,BakerBerryCharter,BakerBerryCharter_mirror,90,3,closed,closed,-9.50058,-3.926819,65.73496,0.8943481,810.0765,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
27,PineEntrance,PineEntrance_mirror,90,3,closed,closed,-9.221405,4.761189,90.49079,1.534363,813.7352,no,no,wyeth519,inperson,0.666666666666667,NaN,0.909090909090909,0.791666666666667
28,NeutralAllenSt,AllenSt,-90,2,open,open,9.363809,0.3412959,-92.82907,1.138672,816.6909,na,yes,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
30,NeutralMaynard,Maynard,90,2,closed,closed,-12.63058,-0.2404175,83.83431,1.041382,822.4459,na,unsure,wyeth519,inperson,NaN,0.666666666666667,0.722222222222222,0.791666666666667
32,MooreLot,MooreLot,-90,1,closed,closed,6.025177,-0.5369568,-93.29953,0.9998169,831.4431,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
33,AllenSt,AllenSt_mirror,-90,3,open,open,7.833806,-0.2371216,-86.97577,1.141052,834.1251,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
34,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,8.641361,-1.209564,-89.29047,1.013733,836.8048,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
35,McLaughlinCluster,McLaughlinCluster_mirror,-90,3,closed,closed,6.867911,-1.904907,-93.57458,1.102051,859.2474,unsure,unsure,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
37,BakerBerryHistoric2,BakerBerryHistoric2_mirror,-90,3,closed,closed,8.454513,0.2855402,-99.50018,0.9204712,867.2859,yes,yes,wyeth519,inperson,0.666666666666667,NaN,0.909090909090909,0.791666666666667
38,MooreLot,MooreLot_mirror,90,3,open,open,-13.37601,2.782597,79.00912,1.18634,870.2216,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
42,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,8.874409,-1.170319,-97.33362,0.9719849,883.4258,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
43,53Commons,53Commons,90,1,open,open,-10.98413,2.863987,78.26868,1.138855,886.3556,yes,yes,wyeth519,inperson,0.666666666666667,0.666666666666667,0.764705882352941,0.791666666666667
44,NeutralRaunerFirst,RaunerFirst,-90,2,closed,closed,5.924577,0.6046354,-89.10901,1.110962,889.4142,na,yes,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
45,BakerBerry2nd,BakerBerry2nd_mirror,90,3,open,open,-16.48483,0.9262712,75.8821,1.275757,892.1755,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
47,Zimmerman,Zimmerman,-90,1,closed,closed,7.851451,-0.278656,-95.35272,1.15271,897.5762,no,no,wyeth519,inperson,0.666666666666667,0.666666666666667,0.764705882352941,0.791666666666667
48,RollinsChapel3,RollinsChapel3_mirror,-90,3,open,open,8.59557,2.502234,-95.17896,1.171082,900.2883,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
49,PineBackHall,PineBackHall,90,1,closed,closed,-10.79153,2.370849,75.00256,1.041199,902.7039,no,no,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
50,RaunerBackHall,RaunerBackHall_mirror,90,3,open,open,-14.74609,1.359,71.91508,1.01709,905.2761,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
51,PineEntrance,PineEntrance,-90,1,open,open,7.88518,2.814292,-98.21619,1.110901,908.0809,no,no,wyeth519,inperson,0.666666666666667,0.666666666666667,0.764705882352941,0.791666666666667
52,NeutralMcLaughlinCluster,McLaughlinCluster,-90,2,closed,closed,6.532324,1.425156,-94.7605,1.374939,910.8866,na,unsure,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
55,Hop4,Hop4,-90,1,open,open,4.26914,-0.8569336,-90.9502,0.8052979,919.356,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
56,PineBackHall,PineBackHall_mirror,-90,3,open,open,6.123858,-1.706909,-85.52155,1.418945,922.7186,no,no,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
59,NeutralHop2,Hop2,90,2,open,open,-19.52927,2.151683,81.76676,1.194275,930.5316,na,yes,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
60,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,8.215249,0.2729614,-86.86935,0.9440918,932.9615,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
61,NeutralBakerBerry2nd,BakerBerry2nd,90,2,open,open,-15.11227,2.507666,69.19273,0.9997559,935.2064,na,yes,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
62,NeutralRollinsChapel3,RollinsChapel3,-90,2,open,open,6.652732,-3.469696,-83.4007,0.9859009,937.3654,na,yes,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
63,McLaughlinCluster,McLaughlinCluster,90,1,open,open,-13.51712,-1.825134,65.56561,1.166321,939.7535,unsure,unsure,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
65,McLaughlinCluster,McLaughlinCluster,90,1,open,open,-12.30692,2.523808,80.30627,1.291504,945.0852,unsure,unsure,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
66,MooreLot,MooreLot,-90,1,closed,closed,2.989523,-0.4924316,-75.62262,0.8748779,947.4317,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
67,Hop2,Hop2_mirror,90,3,open,open,-15.06641,-0.2912292,74.11477,1.010437,949.8859,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
68,RaunerFirst,RaunerFirst_mirror,-90,3,closed,closed,5.727038,-2.276978,-74.88425,1.029236,952.3312,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
70,Maynard,Maynard,-90,1,open,open,8.224456,1.098393,-83.22748,1.19342,957.7046,unsure,unsure,wyeth519,inperson,0.666666666666667,0.666666666666667,0.764705882352941,0.791666666666667
71,NeutralBakerBerryHistoric2,BakerBerryHistoric2,-90,2,closed,closed,5.464221,0.8026478,-86.20599,0.9998169,976.9788,na,yes,wyeth519,inperson,NaN,0.666666666666667,0.722222222222222,0.791666666666667
72,Umplebys,Umplebys_mirror,-90,3,open,open,4.86717,-0.4372864,-82.3295,1.022583,980.1672,yes,yes,wyeth519,inperson,0.666666666666667,NaN,0.909090909090909,0.791666666666667
74,RollinsChapel3,RollinsChapel3,-90,1,open,open,10.96637,1.227928,-85.07474,0.65271,986.4987,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
75,AllenSt,AllenSt,-90,1,open,open,9.588824,0.9802017,-80.22354,0.7775879,989.5811,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
77,BakerBerryCharter,BakerBerryCharter_mirror,-90,3,open,open,8.138913,-2.297882,-83.10886,0.7359009,995.4681,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
78,Zimmerman,Zimmerman,90,1,open,open,-15.01248,0.08747384,65.0358,1.305298,998.5228,no,no,wyeth519,inperson,0.666666666666667,0.666666666666667,0.764705882352941,0.791666666666667
80,NeutralPineBackHall,PineBackHall,90,2,closed,closed,-12.4798,-1.585815,67.42544,1.166443,1003.466,na,no,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
81,NeutralRaunerBackHall,RaunerBackHall,-90,2,closed,closed,8.343666,-0.007781982,-78.29797,1.319092,1006.437,na,yes,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
85,Maynard,Maynard_mirror,-90,3,open,open,8.193789,-2.47818,-81.18484,1.110901,1016.059,unsure,unsure,wyeth519,inperson,0.666666666666667,NaN,0.909090909090909,0.791666666666667
86,Fairbanks,Fairbanks_mirror,90,3,closed,closed,-13.01486,-2.633698,69.76752,1.374573,1018.878,unsure,unsure,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
88,Fairbanks,Fairbanks,-90,1,open,open,8.603814,-1.603699,-74.91147,1.027588,1023.668,unsure,unsure,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
89,BakerBerry2nd,BakerBerry2nd,90,1,open,open,-11.24512,-2.161469,65.79021,0.8887939,1025.986,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
90,RaunerBackHall,RaunerBackHall_mirror,-90,3,closed,closed,9.130115,-1.266388,-78.00211,0.708252,1028.055,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
91,Maynard,Maynard,90,1,closed,closed,-13.15704,2.720281,74.01954,1.152832,1030.596,unsure,unsure,wyeth519,inperson,0.666666666666667,0.666666666666667,0.764705882352941,0.791666666666667
92,RaunerBackHall,RaunerBackHall,90,1,open,open,-12.61887,2.263674,71.19137,1.138428,1032.943,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
94,Umplebys,Umplebys,-90,1,open,open,3.655457,-2.915558,-74.22861,0.9859619,1041.579,yes,yes,wyeth519,inperson,0.666666666666667,0.666666666666667,0.764705882352941,0.791666666666667
97,NeutralZimmerman,Zimmerman,-90,2,closed,closed,6.720122,-3.250183,-77.11407,1.346924,1049.521,na,no,wyeth519,inperson,NaN,0.666666666666667,0.722222222222222,0.791666666666667
98,53Commons,53Commons_mirror,90,3,open,open,-14.46301,-0.7423706,70.17622,0.9581299,1051.659,yes,yes,wyeth519,inperson,0.666666666666667,NaN,0.909090909090909,0.791666666666667
99,RaunerBackHall,RaunerBackHall,90,1,open,open,-14.62311,2.885549,67.27042,1.027588,1054.019,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
102,PineEntrance,PineEntrance,90,1,closed,closed,-11.36429,-1.355591,73.74564,1.194336,1062.295,no,no,wyeth519,inperson,0.666666666666667,0.666666666666667,0.764705882352941,0.791666666666667
104,Neutral53Commons,53Commons,90,2,open,open,-9.040588,-2.25412,75.40552,1.194092,1068.334,na,yes,wyeth519,inperson,NaN,0.666666666666667,0.722222222222222,0.791666666666667
105,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,7.300125,0.5446059,-78.11401,1.360718,1070.959,unsure,unsure,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
107,Hop2,Hop2_mirror,-90,3,closed,closed,4.971177,0.9231942,-74.84326,0.8886719,1095.923,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
108,BakerBerry2nd,BakerBerry2nd_mirror,-90,3,closed,closed,4.405675,0.6905122,-62.59976,0.9720459,1098.436,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
109,NeutralHop2,Hop2,-90,2,closed,closed,2.03002,-0.9847412,-72.15359,0.9443359,1100.755,na,yes,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
110,NeutralHop4,Hop4,-90,2,open,open,3.173503,-0.9291687,-66.97418,0.9304199,1103.046,na,yes,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
111,NeutralMaynard,Maynard,-90,2,open,open,5.868599,2.168292,-73.92926,1.055298,1105.323,na,unsure,wyeth519,inperson,NaN,0.666666666666667,0.722222222222222,0.791666666666667
112,NeutralUmplebys,Umplebys,90,2,closed,closed,-15.14362,4.640841,73.07288,1.055298,1107.683,na,yes,wyeth519,inperson,NaN,0.666666666666667,0.722222222222222,0.791666666666667
113,AllenSt,AllenSt_mirror,90,3,closed,closed,-15.1694,4.876578,73.50311,1.069458,1110.113,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
114,RaunerFirst,RaunerFirst,-90,1,closed,closed,8.054909,-0.3120117,-73.53601,0.8885498,1112.293,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
115,McLaughlinCluster,McLaughlinCluster_mirror,90,3,open,open,-15.3259,2.204592,74.22461,0.9581299,1114.598,unsure,unsure,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
116,MooreLot,MooreLot,90,1,open,open,-17.45758,4.170967,74.03846,1.041382,1116.889,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
117,RaunerFirst,RaunerFirst_mirror,90,3,open,open,-9.126038,-0.08331299,60.83141,1.832764,1119.943,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
118,NeutralAllenSt,AllenSt,90,2,closed,closed,-12.53467,1.327787,75.33089,1.096802,1122.804,na,yes,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
119,NeutralBakerBerry2nd,BakerBerry2nd,-90,2,closed,closed,4.696341,0.1458302,-78.68213,0.9719238,1124.969,na,yes,wyeth519,inperson,NaN,1,0.722222222222222,0.791666666666667
120,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-14.29095,2.445773,71.78244,0.9025879,1127.191,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
121,Hop4,Hop4_mirror,-90,3,open,open,3.704302,-2.70929,-74.74542,0.8469238,1129.426,yes,yes,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
124,Zimmerman,Zimmerman,90,1,open,open,-16.69736,-2.26532,68.97915,1.08313,1136.549,no,no,wyeth519,inperson,0.666666666666667,0.666666666666667,0.764705882352941,0.791666666666667
126,PineBackHall,PineBackHall_mirror,90,3,closed,closed,-13.24026,-1.752136,68.65337,0.7775879,1141.103,no,no,wyeth519,inperson,1,NaN,0.909090909090909,0.791666666666667
129,Umplebys,Umplebys,-90,1,open,open,5.975085,-1.018036,-74.16357,0.8331299,1147.782,yes,yes,wyeth519,inperson,0.666666666666667,0.666666666666667,0.764705882352941,0.791666666666667
131,NeutralBakerBerryHistoric2,BakerBerryHistoric2,90,2,open,open,-15.40048,0.3573907,72.03168,1.166382,1153.072,na,yes,wyeth519,inperson,NaN,0.666666666666667,0.722222222222222,0.791666666666667
135,AllenSt,AllenSt,-90,1,open,open,8.479015,-0.2608337,-70.94977,0.9997559,1162.5,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
136,NeutralPineEntrance,PineEntrance,-90,2,open,open,2.205472,-1.991028,-75.18204,1.291382,1165.11,na,no,wyeth519,inperson,NaN,0.666666666666667,0.722222222222222,0.791666666666667
140,RaunerFirst,RaunerFirst,-90,1,closed,closed,4.583092,-1.739838,-64.15237,0.8747559,1177.162,yes,yes,wyeth519,inperson,1,1,0.764705882352941,0.791666666666667
141,PineEntrance,PineEntrance_mirror,-90,3,open,open,3.768827,-5.355072,-71.27625,0.6804199,1179.23,no,no,wyeth519,inperson,0.666666666666667,NaN,0.909090909090909,0.791666666666667
143,Umplebys,Umplebys_mirror,90,3,closed,closed,-19.07614,1.44627,62.87454,1.388794,1187.2,yes,yes,wyeth519,inperson,0.666666666666667,NaN,0.909090909090909,0.791666666666667
1,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,-2.924164,1.22332,-65.05396,1.263489,697.0011,yes,yes,wyeth520,inperson,0.666666666666667,0.666666666666667,0.931034482758621,0.938053097345133
2,NeutralZimmerman,Zimmerman,90,2,open,open,-11.39468,5.883839,68.16802,1.222046,706.7193,na,no,wyeth520,inperson,NaN,1,0.928571428571429,0.938053097345133
4,Fairbanks,Fairbanks_mirror,-90,3,open,open,-0.845459,1.525272,-69.10724,1.268677,724.788,unsure,unsure,wyeth520,inperson,0.666666666666667,NaN,0.962962962962963,0.938053097345133
5,Umplebys,Umplebys,90,1,closed,closed,-9.827667,6.683347,63.76835,1.082947,730.0919,no,no,wyeth520,inperson,0.666666666666667,0.666666666666667,0.931034482758621,0.938053097345133
6,NeutralMooreLot,MooreLot,90,2,open,open,-11.086,7.739852,65.36327,1.263611,736.241,na,no,wyeth520,inperson,NaN,1,0.928571428571429,0.938053097345133
8,Zimmerman,Zimmerman_mirror,90,3,open,open,-10.67166,5.835515,68.20747,1.255432,758.8508,no,no,wyeth520,inperson,1,NaN,0.962962962962963,0.938053097345133
10,RollinsChapel3,RollinsChapel3,90,1,closed,closed,-9.179108,13.2789,68.13017,1.38855,766.9754,yes,yes,wyeth520,inperson,1,1,0.931034482758621,0.938053097345133
13,NeutralFairbanks,Fairbanks,-90,2,open,open,-1.064972,0.5650133,-70.89462,1.735718,785.3297,na,unsure,wyeth520,inperson,NaN,0.666666666666667,0.928571428571429,0.938053097345133
16,Hop2,Hop2,-90,1,closed,closed,-2.360168,3.297759,-64.22647,0.9024658,798.4229,yes,yes,wyeth520,inperson,1,1,0.931034482758621,0.938053097345133
17,Maynard,Maynard,-90,1,open,open,-1.662415,1.314037,-67.99646,0.9024658,804.1155,yes,yes,wyeth520,inperson,1,1,0.931034482758621,0.938053097345133
18,NeutralBakerBerryCharter,BakerBerryCharter,90,2,closed,closed,-10.33691,11.23168,67.95539,1.013794,811.9971,na,no,wyeth520,inperson,NaN,0.666666666666667,0.928571428571429,0.938053097345133
19,Hop4,Hop4,-90,1,open,open,-0.2945251,2.626383,-67.638,0.8053589,816.3846,yes,yes,wyeth520,inperson,1,1,0.931034482758621,0.938053097345133
20,Hop2,Hop2,-90,1,closed,closed,-0.7187195,2.052417,-64.36261,0.7497559,819.6058,yes,yes,wyeth520,inperson,1,1,0.931034482758621,0.938053097345133
21,NeutralHop4,Hop4,90,2,closed,closed,-9.891632,9.978227,64.53899,1.166382,823.5889,na,yes,wyeth520,inperson,NaN,1,0.928571428571429,0.938053097345133
24,AllenSt,AllenSt,90,1,closed,closed,-11.60596,9.633664,68.25502,1.069214,834.5631,yes,yes,wyeth520,inperson,1,1,0.931034482758621,0.938053097345133
25,53Commons,53Commons,90,1,open,open,-11.0571,7.759806,69.50717,1.277405,837.9091,yes,yes,wyeth520,inperson,1,1,0.931034482758621,0.938053097345133
26,BakerBerryCharter,BakerBerryCharter_mirror,90,3,closed,closed,-10.20099,11.13007,68.00192,1.170776,841.093,no,no,wyeth520,inperson,0.666666666666667,NaN,0.962962962962963,0.938053097345133
27,PineEntrance,PineEntrance_mirror,90,3,closed,closed,-9.059326,9.01873,64.35496,1.090027,846.2792,yes,yes,wyeth520,inperson,1,NaN,0.962962962962963,0.938053097345133
