trialIdx,primeName,primeAngleYaw,targetName,targetAngleYaw,targetSide,arrowDirection,sameScenePrime,correctResponse,response,roll,pitch,yaw,rt,timestamp,condition,familiarityTarget,familiarityPrime,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
86,31stStNewYork,0,WoodshopDoorway,-90,-90,none,0,closed,closed,1.676263,1.637149,-164.8314,1.044312,550.3727,3,missing,missing,kahlo383,inperson,NaN,NaN,0.875,0.860294117647059
87,neutral,0,YellowHallway,-90,-90,none,0,open,open,1.015126,0.7533829,-163.8223,1.183472,553.1571,2,missing,missing,kahlo383,inperson,NaN,NaN,0.8,0.860294117647059
88,neutral,0,KnoxCollege,-6,-90,none,0,open,open,0.7113801,-0.004989827,-81.07129,1.295105,555.8443,2,missing,missing,kahlo383,inperson,NaN,NaN,0.8,0.860294117647059
89,neutral,0,Hollingworth,-90,-90,none,0,open,open,-0.4973755,-1.966156,-165.0279,1.336609,558.6286,2,missing,missing,kahlo383,inperson,NaN,NaN,0.8,0.860294117647059
90,FuFoundationHall,0,DownhillDriveway,90,90,none,0,closed,closed,-2.648712,-1.678162,161.5047,1.141541,561.2181,3,missing,missing,kahlo383,inperson,NaN,NaN,0.875,0.860294117647059
91,TrescaBoston,0,TrescaBoston,90,90,none,1,closed,closed,-5.217499,-0.2943726,145.2783,1.22522,563.8773,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
92,SwarthmoreFriends,140,FuFoundationHall,-90,-90,none,0,open,open,1.576113,-1.318848,-162.1151,1.127991,566.2442,3,missing,missing,kahlo383,inperson,NaN,NaN,0.875,0.860294117647059
93,YellowHallway,0,YellowHallway,90,90,none,1,closed,closed,-3.255707,0.2109846,165.5943,1.197327,569.2513,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
94,Reykjavik,0,FenningStEngland,90,90,none,0,closed,closed,-2.228546,-1.99295,159.0547,1.002502,571.7852,3,missing,missing,kahlo383,inperson,NaN,NaN,0.875,0.860294117647059
95,OceanLot,0,OceanLot,90,90,none,1,open,open,-2.359467,-1.957336,164.6495,1.26709,574.4723,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
96,Portland3,0,Portland3,-90,-90,none,1,closed,closed,1.798756,0.9792292,-164.8721,1.22522,577.2288,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
97,BennettPlace,0,Reykjavik,90,90,none,0,open,open,-4.452301,-2.42923,157.7767,1.08606,579.721,3,missing,missing,kahlo383,inperson,NaN,NaN,0.875,0.860294117647059
98,ChurchLot,0,ChurchLot,-90,-90,none,1,closed,closed,1.537009,-0.5335693,-159.8995,1.294861,582.5193,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
99,Reykjavik,0,Reykjavik,-90,-90,none,1,closed,closed,0.7043135,-2.031097,-162.6008,1.726501,586.0973,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
100,DownhillDriveway,0,DownhillDriveway,-90,-90,none,1,open,open,-0.52771,1.670589,-163.0636,1.239258,589.035,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
101,neutral,0,ViaAgency,-90,-90,none,0,closed,closed,0.2765383,1.879958,-164.2435,1.211365,592.0978,2,missing,missing,kahlo383,inperson,NaN,NaN,0.8,0.860294117647059
102,RueRousseletParis,0,RueRousseletParis,90,90,none,1,closed,closed,-2.719574,0.06655999,161.7028,1.155579,594.7291,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
104,Dublin2,0,Dublin2,-90,-90,none,1,closed,closed,0.9428555,3.281077,-161.9747,1.406372,600.4097,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
105,WallOfHonor,90,WallOfHonor,0,-90,none,1,closed,closed,1.072295,2.77747,-71.94098,1.113953,602.8459,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
106,FuFoundation,270,FuFoundation,180,-90,none,1,open,open,-0.1226807,4.238012,104.6056,1.26709,605.3798,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
107,CottageAve,0,CottageAve,-90,-90,none,1,open,open,2.613291,-2.434296,-167.249,1.350403,614.0396,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
108,MarketColorado,0,MarketColorado,-90,-90,none,1,open,open,-0.6424255,-0.8405762,-162.7232,1.002441,616.3784,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
109,ZebraEntry,0,OceanLot,-90,-90,none,0,closed,closed,0.9637935,1.92902,-166.4603,1.141663,618.968,3,missing,missing,kahlo383,inperson,NaN,NaN,0.875,0.860294117647059
110,neutral,0,ChurchLot,90,90,none,0,open,open,-2.874908,-0.04437256,164.1091,1.267212,621.6272,2,missing,missing,kahlo383,inperson,NaN,NaN,0.8,0.860294117647059
112,31stStNewYork,0,31stStNewYork,90,90,none,1,closed,closed,-3.661865,-2.004883,161.8835,1.350586,626.848,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
113,neutral,0,FuFoundation,360,90,none,0,closed,closed,-2.928711,-1.076904,433.7876,1.266968,629.3818,2,missing,missing,kahlo383,inperson,NaN,NaN,0.8,0.860294117647059
114,Hollingworth,0,Hollingworth,90,90,none,1,closed,closed,-3.189026,-1.305908,160.7009,1.030396,631.8461,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
116,ViaAgency,0,ViaAgency,90,90,none,1,open,open,-1.489319,-2.001587,166.9115,1.447937,637.7491,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
118,Rotman,0,Rotman,-90,-90,none,1,closed,closed,3.741584,1.207641,-166.1035,1.183411,643.2206,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
119,RueRousseletParis,0,SwarthmoreFriends,230,90,none,0,open,open,-1.103943,-2.371948,306.3259,1.127625,645.5316,3,missing,missing,kahlo383,inperson,NaN,NaN,0.875,0.860294117647059
120,NewHavenMuseum2,252,NewHavenMuseum2,162,-90,none,1,open,open,2.185441,-1.494904,87.84589,1.239014,648.3857,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
122,neutral,0,WallOfHonor,180,90,none,0,open,open,-3.679443,-2.039398,255.6512,1.308777,653.4396,2,missing,missing,kahlo383,inperson,NaN,NaN,0.8,0.860294117647059
124,SeattleNeighborhood9,0,SeattleNeighborhood9,-90,-90,none,1,closed,closed,2.45174,1.224332,-162.0508,1.211365,658.4795,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
125,DiningHall,80,DiningHall,170,90,none,1,open,open,-2.026062,-2.390564,246.4012,1.183472,661.0689,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
126,neutral,0,Portland3,90,90,none,0,open,open,-4.285614,-3.148621,164.6676,1.670654,664.1875,2,missing,missing,kahlo383,inperson,NaN,NaN,0.8,0.860294117647059
127,RosaPortsmouth,0,31stStNewYork,-90,-90,none,0,open,open,4.836827,-2.938843,-162.5752,1.266968,666.8468,3,missing,missing,kahlo383,inperson,NaN,NaN,0.875,0.860294117647059
128,neutral,0,NewHavenMuseum2,342,90,none,0,closed,closed,-3.607269,-0.9612732,421.23,1.33667,670.2298,2,missing,missing,kahlo383,inperson,NaN,NaN,0.8,0.860294117647059
129,TriangleArchway,0,CottageAve,90,90,none,0,closed,closed,-4.153595,-0.1999207,163.4225,1.044373,672.5131,3,missing,missing,kahlo383,inperson,NaN,NaN,0.875,0.860294117647059
133,RosaPortsmouth,0,RosaPortsmouth,90,90,none,1,open,open,-3.464142,-0.2572327,168.5366,1.768311,683.5953,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
134,MontessoriBooks,0,MontessoriBooks,-90,-90,none,1,closed,closed,2.051538,-0.1341553,-159.2066,1.294861,687.1315,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
136,FuFoundationHall,0,FuFoundationHall,90,90,none,1,closed,closed,-3.704834,-0.5758362,168.7595,1.559509,693.2295,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
137,WoodshopDoorway,0,WoodshopDoorway,90,90,none,1,open,open,-2.452454,-1.224884,166.9186,1.378357,696.6683,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
138,Dublin2,0,ColumbiaStSeattle,90,90,none,0,open,open,-3.629974,-2.749756,167.9998,1.364441,699.7591,3,missing,missing,kahlo383,inperson,NaN,NaN,0.875,0.860294117647059
140,BennettPlace,0,BennettPlace,90,90,none,1,closed,closed,-3.527588,-0.710022,167.683,1.211304,708.8782,1,missing,missing,kahlo383,inperson,NaN,NaN,0.884057971014493,0.860294117647059
